,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
14133,1955,452,1083,4,1,2122,75,0,0,1551,578,0,72,62,0,0,0,3,3,1386,Anomaly
14134,1227,449,1367,4,1,1910,74,0,0,1554,572,0,71,61,0,0,8,0,10,1540,Anomaly
14135,1377,3,2,54,1,1937,146,265,0,1337,817,0,143,132,0,0,0,5,5,1218,Anomaly
14136,331,446,1366,32,2,1936,279,263,208,1359,655,772,129,57,196,123,0,4,1,1031,Anomaly
14137,383,449,1255,27,1,1104,143,0,0,1346,811,0,140,129,0,0,73,0,10,1396,Anomaly
14138,1377,3,2,54,1,1900,87,265,0,1532,628,0,84,74,0,0,0,5,5,1343,Anomaly
14139,382,449,1254,27,1,948,74,0,0,1554,572,0,71,61,0,0,8,0,10,1540,Anomaly
14140,330,446,926,32,2,2079,288,263,160,1445,559,90,70,58,210,69,0,5,1,1022,Anomaly
14141,1377,3,2,54,1,1798,85,265,0,1534,619,0,82,72,0,0,0,5,5,1351,Anomaly
14142,1332,982,2,44,1,1475,74,0,0,1554,572,0,71,61,0,0,0,3,3,1389,Normal
14143,1377,3,2,54,1,2124,179,265,0,1244,876,0,176,165,0,0,0,5,5,1164,Anomaly
14144,411,449,1354,27,1,677,118,0,0,1429,747,0,115,104,0,0,48,0,10,1456,Anomaly
14145,1856,452,1664,30,2,1795,20,11,0,1710,416,0,20,20,0,0,0,1,1,1560,Anomaly
14146,410,449,1352,27,1,544,119,0,0,1425,749,0,116,105,0,0,49,0,10,1453,Anomaly
14147,1908,452,1400,4,1,24,165,0,0,1279,853,0,162,151,0,0,95,0,10,1359,Anomaly
14148,1377,3,2,54,1,1847,116,265,0,1439,740,0,113,102,0,0,0,5,5,1274,Anomaly
14149,331,446,1366,32,2,1932,208,6,0,1175,918,0,205,194,0,0,0,1,1,1116,Anomaly
14150,330,446,926,32,2,2090,244,263,0,1286,755,925,169,59,71,68,0,2,1,1071,Anomaly
14151,646,446,617,3,1,1986,148,6,0,1331,821,0,145,134,0,0,0,3,3,1215,Anomaly
14152,411,449,1354,27,1,639,72,0,0,1558,558,0,69,59,0,0,0,5,5,1396,Anomaly
14153,398,449,1289,27,1,2284,143,0,0,1508,558,293,71,57,0,0,8,0,15,1512,Anomaly
14154,398,449,1289,27,1,2282,126,0,0,1404,766,0,123,112,0,0,56,0,10,1439,Anomaly
14155,1859,452,1667,30,2,1831,5,11,0,1984,58,138,3,0,4,3,0,5,1,1576,Anomaly
14156,690,497,789,5,1,2189,817,0,0,530,1521,0,772,760,0,0,588,0,7,546,Anomaly
14157,1380,452,1120,3,1,2172,250,0,0,1275,762,501,129,103,0,0,62,0,15,1356,Anomaly
14158,374,446,924,78,1,1499,75,256,0,1551,578,0,72,62,0,0,0,5,5,1386,Normal
14159,1377,3,2,54,1,1927,119,265,0,1425,749,0,116,105,0,0,0,5,5,1270,Anomaly
14160,387,449,1261,27,1,1269,143,0,0,1508,558,0,69,59,0,0,6,0,15,1512,Anomaly
14161,330,446,926,32,2,2052,112,263,0,1458,729,0,109,98,0,0,0,1,1,1279,Anomaly
14162,1377,3,2,54,1,1898,83,265,0,1538,611,0,80,70,0,0,0,5,5,1359,Anomaly
14163,1269,449,1240,28,1,2096,151,0,0,1497,583,382,76,60,72,69,0,12,5,1211,Anomaly
14164,1763,452,1551,25,2,1852,256,11,0,1267,773,1155,250,2,245,228,0,2,1,1056,Anomaly
14165,410,449,1352,27,1,550,146,0,0,1504,569,226,72,59,71,68,0,12,5,1218,Anomaly
14166,382,449,1254,27,1,965,75,0,0,1551,578,0,72,62,0,0,0,5,5,1386,Anomaly
14167,1630,452,1229,25,2,1811,5,11,0,1895,222,0,5,5,0,0,0,1,1,1576,Anomaly
14168,383,449,1255,27,1,1089,147,0,0,1502,572,0,71,61,0,0,8,0,15,1507,Anomaly
14169,387,449,1261,27,1,1175,75,0,0,1551,578,0,72,62,0,0,9,0,10,1539,Anomaly
14170,550,446,1542,25,2,1869,287,11,0,1346,668,1119,266,5,265,242,0,4,1,1023,Anomaly
14171,330,446,926,32,2,2064,150,263,91,1498,580,44,73,62,74,71,0,2,1,1213,Anomaly
14172,2047,452,1272,4,1,2137,229,0,0,1448,586,415,80,60,144,70,0,17,5,1089,Anomaly
14173,1379,4,2,86,1,1644,155,266,0,1310,832,0,152,141,0,0,0,5,5,1207,Anomaly
14174,1106,913,48,5,1,2189,998,0,0,531,1402,1232,902,348,0,0,775,3,7,361,Anomaly
14175,1451,140,919,34,1,134,866,0,0,475,1572,0,821,810,0,0,639,0,6,494,Anomaly
14176,17,446,1366,32,2,1625,112,263,0,1458,729,0,109,98,0,0,0,1,1,1279,Anomaly
14177,594,446,1587,25,2,1878,9,11,0,1830,326,0,9,9,0,0,0,1,1,1572,Anomaly
14178,330,446,926,32,2,2106,122,163,0,1416,756,0,119,108,0,0,0,1,1,1265,Anomaly
14179,1851,452,1659,30,2,1829,6,11,0,1993,36,39,2,0,4,1,0,10,1,1575,Anomaly
14180,1377,3,2,54,1,2008,273,265,0,1073,1011,0,269,257,0,0,0,5,5,1037,Anomaly
14181,672,479,832,5,1,2188,1251,0,0,94,1943,0,1206,1162,0,0,1024,0,7,110,Anomaly
14182,1198,6,2,75,1,313,142,266,0,1509,555,44,69,58,70,67,0,12,5,1227,Anomaly
14183,330,446,926,32,2,2088,76,0,0,1550,583,0,73,63,0,0,10,0,2,1538,Anomaly
14184,614,446,1607,25,2,1882,160,11,0,1294,841,0,157,146,0,0,0,1,1,1200,Anomaly
14185,411,449,1354,27,1,633,120,0,0,1422,751,0,117,106,0,0,0,5,5,1269,Anomaly
14186,382,449,1254,27,1,938,146,0,0,1504,569,44,71,60,72,69,0,12,5,1218,Anomaly
14187,1628,452,1227,25,2,1838,17,11,0,1786,318,435,13,4,4,4,0,2,1,1563,Anomaly
14188,382,449,1254,27,1,877,145,0,0,1340,815,0,142,131,0,0,75,0,10,1392,Anomaly
14189,1377,3,2,54,1,1805,111,265,0,1463,723,0,108,97,0,0,0,5,5,1281,Anomaly
14190,567,446,1559,25,2,1872,182,11,0,1555,496,973,170,3,173,162,0,5,1,1157,Anomaly
14191,330,446,926,32,2,2070,74,263,0,1554,572,0,71,61,0,0,0,1,1,1389,Anomaly
14192,331,446,1366,32,2,1922,77,0,0,1546,587,0,74,64,0,0,11,0,2,1537,Anomaly
14193,647,446,1659,30,2,1843,44,11,0,1793,267,402,16,1,28,9,0,10,1,1526,Anomaly
14194,1821,452,1612,25,2,1863,40,11,0,1761,313,240,11,5,29,9,0,6,1,1534,Anomaly
14195,412,449,1356,27,1,726,117,0,0,1434,744,0,114,103,0,0,47,0,10,1459,Anomaly
14196,675,482,671,5,1,2219,834,0,0,512,1539,0,789,778,0,0,605,0,7,529,Anomaly
14197,651,446,1663,30,2,1813,15,11,0,1736,368,0,15,15,0,0,0,1,1,1565,Anomaly
14198,382,449,1254,27,1,1044,75,0,0,1551,578,0,72,62,0,0,0,5,5,1386,Anomaly
14199,651,446,1663,30,2,1856,13,11,0,1996,29,92,3,0,10,2,0,24,1,1567,Anomaly
14200,1991,452,993,21,1,408,117,267,0,1434,744,0,114,103,0,0,0,3,3,1273,Anomaly
14201,1629,452,1228,25,2,1790,9,11,0,1880,208,401,8,1,8,8,0,2,1,1572,Anomaly
14202,331,446,1366,32,2,1987,285,263,133,1452,555,144,70,57,207,69,0,5,1,1025,Anomaly
14203,1377,3,2,54,1,1894,131,265,0,1387,780,0,128,117,0,0,0,5,5,1252,Anomaly
14204,1669,452,1453,25,2,1833,80,11,0,1730,324,547,51,2,71,50,0,13,1,1371,Anomaly
14205,61,452,1127,4,1,93,127,0,0,1401,771,0,124,113,0,0,57,0,10,1436,Anomaly
14206,330,446,926,32,2,2101,226,263,27,1456,582,453,81,58,152,80,0,4,1,1092,Anomaly
14207,398,449,1289,27,1,2292,150,0,0,1498,580,346,75,60,77,74,0,12,5,1213,Anomaly
14208,1906,452,1209,4,1,1984,298,0,0,1196,822,435,150,130,0,0,83,0,15,1307,Anomaly
14209,444,446,1333,19,2,2026,24,5,0,1689,436,0,24,24,0,0,0,1,1,1556,Anomaly
14210,1377,3,2,54,1,2002,173,265,0,1259,868,0,170,159,0,0,0,5,5,1174,Anomaly
14211,669,476,393,5,1,2221,1268,0,0,81,1958,0,1221,1174,0,0,1038,0,7,96,Anomaly
14212,331,446,1366,32,2,1968,286,263,251,1215,809,1013,211,59,208,196,0,2,1,1024,Anomaly
14213,630,446,1624,25,2,1885,289,11,0,1210,813,914,188,85,185,179,0,2,1,1021,Anomaly
14214,62,452,1142,4,1,112,142,0,0,1349,808,0,139,128,0,0,72,0,10,1398,Anomaly
14215,331,446,1366,32,2,1987,223,0,0,1463,576,266,74,59,0,0,11,0,5,1480,Anomaly
14216,398,449,1289,27,1,2346,141,0,0,1352,806,0,138,127,0,0,71,0,10,1400,Anomaly
14217,1379,4,2,86,1,1670,118,266,0,1429,747,0,115,104,0,0,0,5,5,1272,Anomaly
14218,385,449,1259,27,1,1755,74,0,0,1554,572,0,71,61,0,0,8,0,10,1540,Anomaly
14219,1377,3,2,54,1,2065,180,265,0,1241,880,0,177,166,0,0,0,5,5,1161,Anomaly
14220,1926,452,1129,4,1,105,77,0,0,1546,587,0,74,64,0,0,11,0,6,1537,Anomaly
14221,330,446,926,32,2,2078,268,263,0,1378,640,741,122,56,193,116,0,4,1,1043,Anomaly
14222,1377,3,2,54,1,2168,184,265,0,1233,886,0,181,170,0,0,0,5,5,1154,Anomaly
14223,1678,452,1465,25,2,1834,0,11,0,2021,0,0,0,0,0,0,0,1,1,0,Anomaly
14224,331,446,1366,32,2,2009,121,263,0,1419,753,0,118,107,0,0,0,1,1,1267,Anomaly
14225,1772,452,1561,25,2,1852,254,11,0,1270,769,1155,249,1,1,1,0,2,1,1059,Anomaly
14226,1819,452,1608,25,2,1863,29,11,0,1782,292,388,14,4,25,14,0,5,1,1551,Anomaly
14227,395,449,1281,27,1,311,116,0,0,1439,740,0,113,102,0,0,46,0,10,1463,Anomaly
14228,1560,335,827,34,1,183,1016,0,0,322,1720,0,979,954,0,0,794,0,6,343,Anomaly
14229,1076,883,734,5,1,2205,1001,0,0,337,1704,0,963,940,0,0,778,0,7,358,Anomaly
14230,485,446,1471,18,2,2058,45,13,0,1655,432,611,39,6,6,6,0,2,1,1523,Anomaly
14231,432,446,1230,25,2,1826,4,11,0,1918,192,0,4,4,0,0,0,1,1,1577,Anomaly
14232,331,446,1366,32,2,1921,197,263,251,1388,681,714,116,65,77,74,0,2,1,1135,Anomaly
14233,330,446,926,32,2,2079,119,263,0,1425,749,0,116,105,0,0,0,1,1,1270,Anomaly
14234,992,799,10,5,1,2206,940,0,0,395,1644,0,894,880,0,0,714,0,7,419,Anomaly
14235,1318,980,2,66,1,460,143,266,0,1508,558,0,69,59,71,68,0,12,5,1224,Anomaly
14236,386,449,1260,27,1,1774,154,0,0,1490,589,44,75,64,0,0,12,0,15,1499,Anomaly
14237,330,446,926,32,2,2066,73,184,0,1556,566,0,70,60,0,0,0,1,1,1392,Anomaly
14238,1378,452,1202,4,1,1468,453,0,0,1110,858,1093,309,59,0,0,173,0,18,1260,Normal
14239,221,202,831,5,1,2238,625,0,0,732,1306,0,576,569,0,0,396,0,7,741,Anomaly
14240,1379,4,2,86,1,1691,73,96,0,1556,566,0,70,60,0,0,0,5,5,1392,Anomaly
14241,359,449,937,27,1,473,116,0,0,1439,740,0,113,102,0,0,46,0,10,1463,Anomaly
14242,1826,452,1617,25,2,1864,295,11,0,1201,819,1172,285,6,275,257,0,2,1,1015,Anomaly
14243,860,667,353,5,1,2215,1137,0,0,206,1837,0,1094,1062,0,0,912,0,7,224,Anomaly
14244,355,449,933,27,1,461,71,0,0,1559,551,0,68,58,0,0,5,0,10,1543,Anomaly
14245,330,446,926,32,2,2091,268,6,0,1083,1005,0,264,252,0,0,0,1,1,1043,Anomaly
14246,389,449,1269,27,1,228,149,0,0,1499,578,160,73,61,0,0,10,0,15,1505,Anomaly
14247,330,446,926,32,2,2089,277,263,0,1362,653,811,133,57,200,127,0,4,1,1033,Anomaly
14248,382,449,1254,27,1,897,74,0,0,1554,572,0,71,61,0,0,8,0,10,1540,Anomaly
14249,17,446,1366,32,2,1644,112,263,0,1458,729,0,109,98,0,0,0,1,1,1279,Anomaly
14250,1035,842,404,5,1,2191,837,0,0,509,1542,0,792,781,0,0,608,0,7,526,Anomaly
14251,607,446,1600,25,2,1881,179,11,0,1244,876,0,176,165,0,0,0,1,1,1164,Anomaly
14252,330,446,926,32,2,2057,74,263,0,1554,572,0,71,61,0,0,0,1,1,1389,Anomaly
14253,1377,3,2,54,1,2127,179,265,0,1244,876,0,176,165,0,0,0,5,5,1164,Anomaly
14254,629,446,1623,25,2,1887,201,11,0,1192,908,0,198,187,0,0,0,1,1,1129,Anomaly
14255,403,446,924,138,1,367,119,9,0,1425,749,0,116,105,0,0,0,5,5,1270,Anomaly
14256,743,550,905,5,1,2201,1273,0,0,76,1963,0,1227,1179,0,0,1044,0,7,91,Anomaly
14257,379,449,1250,27,1,809,153,0,0,1492,587,160,75,63,0,0,12,0,15,1501,Anomaly
14258,905,712,410,5,1,2198,1328,0,0,27,2007,0,1276,1221,0,0,1098,0,7,33,Anomaly
14259,331,446,1366,32,2,1942,248,263,0,1115,978,0,244,233,0,0,0,1,1,1066,Anomaly
14260,434,446,1232,25,2,1841,15,11,0,1736,368,0,15,15,0,0,0,1,1,1565,Anomaly
14261,17,446,1366,32,2,1732,85,0,0,1534,619,0,82,72,0,0,19,0,2,1529,Anomaly
14262,352,449,930,27,1,217,75,0,0,1551,578,0,72,62,0,0,0,5,5,1386,Anomaly
14263,443,446,1332,19,2,2040,25,5,0,1769,317,406,14,4,21,14,0,4,1,1555,Anomaly
14264,387,446,924,95,1,1183,149,0,0,1499,578,160,73,61,0,0,10,0,15,1505,Anomaly
14265,374,446,924,78,1,1456,462,256,0,984,989,1171,364,102,317,276,0,12,5,864,Normal
14266,374,446,924,78,1,1590,398,256,217,1164,810,943,222,65,288,207,0,17,5,926,Normal
14267,1692,452,1476,18,2,2054,1,13,0,2012,43,0,1,1,0,0,0,1,1,1580,Anomaly
14268,2051,453,101,6,2,1902,76,41,0,1550,583,0,73,63,0,0,0,1,1,1384,Anomaly
14269,403,446,924,138,1,371,73,256,0,1556,566,0,70,60,0,0,0,5,5,1392,Anomaly
14270,1767,452,1555,25,2,1851,128,11,0,1533,531,980,123,2,124,117,0,2,1,1255,Anomaly
14271,1867,452,1047,4,1,710,71,0,0,1559,551,0,68,58,0,0,5,0,6,1543,Anomaly
14272,59,452,1125,4,1,33,80,0,0,1542,598,0,77,67,0,0,14,0,10,1534,Anomaly
14273,1379,4,2,86,1,1622,113,266,0,1453,731,0,110,99,0,0,0,5,5,1278,Anomaly
14274,1222,449,1385,4,1,2162,148,0,0,1501,575,44,72,61,0,0,9,0,15,1506,Anomaly
14275,387,449,1261,27,1,1238,84,0,0,1535,615,0,81,71,0,0,0,5,5,1355,Anomaly
14276,1699,452,1482,25,2,1837,13,11,0,1834,272,44,7,6,6,6,0,2,1,1567,Anomaly
14277,463,446,1449,25,2,1851,7,11,0,1984,51,3,2,1,6,2,0,8,1,1574,Anomaly
14278,428,446,1226,25,2,1830,9,11,0,1830,326,0,9,9,0,0,0,1,1,1572,Anomaly
14279,1917,452,1020,4,1,1618,85,0,0,1534,619,0,82,72,0,0,19,0,6,1529,Normal
14280,331,446,1366,32,2,1958,244,263,0,1286,755,435,123,103,124,117,0,2,1,1071,Anomaly
14281,560,446,1552,25,2,1871,111,11,0,1810,237,248,10,2,99,10,0,29,1,1281,Anomaly
14282,1710,452,1495,25,2,1842,24,11,0,1776,313,411,14,4,10,6,0,4,1,1556,Anomaly
14283,403,446,924,138,1,395,114,9,0,1448,734,0,111,100,0,0,0,5,5,1277,Anomaly
14284,1627,452,1226,25,2,1792,291,11,0,1440,566,1069,257,7,273,235,0,5,1,1019,Anomaly
14285,379,446,924,93,1,857,170,256,245,1453,623,435,87,68,80,77,0,12,5,1179,Anomaly
14286,389,449,1269,27,1,237,75,0,0,1551,578,0,72,62,0,0,0,5,5,1386,Anomaly
14287,331,446,1366,32,2,1974,260,263,0,1393,628,654,113,59,141,68,0,4,1,1052,Anomaly
14288,1382,452,1422,4,1,1634,143,0,0,1508,558,160,70,58,70,67,0,12,5,1224,Anomaly
14289,431,446,1229,25,2,1842,10,11,0,1868,222,382,8,2,8,8,0,2,1,1571,Anomaly
14290,331,446,1366,32,2,1951,193,263,192,1397,673,757,116,61,73,70,0,2,1,1141,Anomaly
14291,331,446,1366,32,2,1936,266,263,0,1086,1001,0,262,250,0,0,0,1,1,1045,Anomaly
14292,1377,3,2,54,1,1882,291,265,0,1043,1028,0,287,274,0,0,0,5,5,1019,Anomaly
14293,1674,452,1458,25,2,1833,2,11,0,1984,109,0,2,2,0,0,0,1,1,1579,Anomaly
14294,374,446,924,78,1,1552,378,256,245,1080,909,902,243,143,239,226,0,12,5,941,Normal
14295,775,582,31,5,1,2191,953,0,0,382,1657,0,909,893,0,0,726,0,7,407,Anomaly
14296,397,449,1288,27,1,2245,120,0,0,1422,751,0,117,106,0,0,50,0,10,1451,Anomaly
14297,331,446,1366,32,2,1995,285,263,132,1349,665,748,128,60,198,122,0,4,1,1025,Anomaly
14298,331,446,1366,32,2,1936,261,263,0,1258,778,561,140,103,141,134,0,2,1,1051,Anomaly
14299,1379,4,2,86,1,1653,78,266,0,1544,591,0,75,65,0,0,0,5,5,1378,Anomaly
14300,374,446,924,78,1,1584,365,0,0,947,1085,0,359,332,0,0,210,0,10,1139,Normal
14301,331,446,1366,32,2,1944,186,263,0,1226,890,0,183,172,0,0,0,1,1,1151,Anomaly
14302,398,449,1289,27,1,2351,76,0,0,1550,583,0,73,63,0,0,0,5,5,1384,Anomaly
14303,383,449,1255,27,1,1081,119,0,0,1425,749,0,116,105,0,0,49,0,10,1453,Anomaly
14304,35,452,1086,4,1,410,115,0,0,1444,737,0,112,101,0,0,45,0,10,1468,Anomaly
14305,389,449,1269,27,1,229,114,0,0,1448,734,0,111,100,0,0,44,0,10,1471,Anomaly
14306,382,449,1254,27,1,1029,149,0,0,1499,578,0,72,62,0,0,9,0,15,1505,Anomaly
14307,1614,428,2,137,1,279,113,266,0,1453,731,0,110,99,0,0,0,5,5,1278,Anomaly
14308,1857,452,1665,30,2,1813,11,11,0,1888,182,360,8,1,9,8,0,4,1,1570,Anomaly
14309,331,446,1366,32,2,1945,297,0,0,1428,575,265,75,59,0,0,12,0,6,1455,Anomaly
14310,1700,452,1483,25,2,1837,16,11,0,1730,380,0,16,16,0,0,0,1,1,1564,Anomaly
14311,1379,4,2,86,1,1682,116,266,0,1439,740,0,113,102,0,0,0,5,5,1274,Anomaly
14312,331,446,1366,32,2,2009,190,6,0,1403,666,773,116,58,70,67,0,2,1,1145,Anomaly
14313,1217,9,2,141,1,1890,160,0,0,1478,599,513,86,59,0,0,23,0,15,1491,Anomaly
14314,433,446,1231,25,2,1840,36,11,0,1689,400,471,24,12,24,24,0,2,1,1542,Anomaly
14315,1377,3,2,54,1,1830,233,265,0,1310,740,419,117,98,118,111,0,12,5,1085,Anomaly
14316,1377,3,2,54,1,1787,120,265,0,1422,751,0,117,106,0,0,0,5,5,1269,Anomaly
14317,412,449,1356,27,1,732,117,0,0,1434,744,0,114,103,0,0,47,0,10,1459,Anomaly
14318,1868,452,1049,4,1,17,116,267,0,1439,740,0,113,102,0,0,0,3,3,1274,Anomaly
14319,1377,3,2,54,1,1787,117,265,0,1434,744,0,114,103,0,0,0,5,5,1273,Anomaly
14320,1223,449,1239,16,1,2048,202,0,0,1375,689,823,126,60,0,0,59,0,9,1416,Anomaly
14321,77,452,1429,4,1,114,114,0,0,1448,734,0,111,100,0,0,44,0,10,1471,Anomaly
14322,374,446,924,78,1,1496,437,0,0,1129,842,1131,323,58,0,0,184,0,18,1269,Normal
14323,488,446,1473,18,2,2091,11,13,0,1855,242,462,11,0,11,11,0,2,1,1570,Anomaly
14324,429,446,1227,25,2,1827,107,11,0,1626,425,447,30,14,77,27,0,6,1,1288,Anomaly
14325,193,138,295,5,1,2233,627,0,0,730,1308,0,578,571,0,0,398,0,7,739,Anomaly
14326,359,449,937,27,1,477,145,0,0,1505,566,0,70,60,72,69,0,12,5,1220,Anomaly
14327,1277,450,610,4,1,2161,206,14,0,1177,915,0,203,192,0,0,0,3,3,1119,Anomaly
14328,360,449,938,27,1,479,115,0,0,1444,737,0,112,101,0,0,45,0,10,1468,Anomaly
14329,436,446,1234,25,2,1826,23,11,0,1847,209,387,12,1,22,12,0,6,1,1557,Anomaly
14330,1625,452,1187,18,2,2103,2,13,0,1984,109,0,2,2,0,0,0,1,1,1579,Anomaly
14331,1911,452,1268,4,1,1994,127,0,0,1401,771,0,124,113,0,0,57,0,10,1436,Anomaly
14332,1379,4,2,86,1,1637,114,266,0,1448,734,0,111,100,0,0,0,5,5,1277,Anomaly
14333,1833,452,1625,25,2,1865,199,11,0,1382,685,1100,194,2,191,182,0,2,1,1133,Anomaly
14334,1379,4,2,86,1,1640,119,266,0,1425,749,0,116,105,0,0,0,5,5,1270,Anomaly
14335,325,448,0,0,0,2328,74,0,0,1554,572,0,71,61,0,0,0,0,0,1389,Anomaly
14336,597,446,1590,25,2,1879,215,11,0,1163,927,0,212,201,0,0,0,1,1,1106,Anomaly
14337,1731,452,1517,25,2,1844,143,11,0,1508,558,994,135,5,136,129,0,2,1,1224,Anomaly
14338,1206,448,0,0,0,2281,152,0,0,1495,585,346,76,61,73,70,0,0,0,1210,Anomaly
14339,331,446,1366,32,2,1959,266,263,215,1381,637,655,115,60,185,109,0,4,1,1045,Anomaly
14340,1377,3,2,54,1,2148,145,265,0,1340,815,0,142,131,0,0,0,5,5,1220,Anomaly
14341,959,766,586,5,1,2217,1199,0,0,142,1895,0,1159,1118,0,0,976,0,7,161,Anomaly
14342,2035,452,1174,4,1,1364,113,0,0,1453,731,0,110,99,0,0,43,0,10,1474,Anomaly
14343,1377,3,2,54,1,2100,253,265,0,1106,985,0,249,238,0,0,0,5,5,1060,Anomaly
14344,331,446,1366,32,2,1954,119,0,0,1425,749,0,116,105,0,0,49,0,2,1453,Anomaly
14345,1379,4,2,86,1,1624,115,266,0,1444,737,0,112,101,0,0,0,5,5,1275,Anomaly
14346,293,363,25,5,1,2233,675,0,0,680,1360,0,625,622,0,0,446,0,7,691,Anomaly
14347,1920,452,1071,4,1,2044,120,0,0,1422,751,0,117,106,0,0,50,0,6,1451,Anomaly
14348,330,446,926,32,2,2086,153,263,211,1492,587,419,78,60,72,69,0,2,1,1209,Anomaly
14349,387,449,1261,27,1,1328,85,0,0,1534,619,0,82,72,0,0,19,0,10,1529,Anomaly
14350,446,446,1335,19,2,2055,27,5,0,1675,447,0,27,27,0,0,0,1,1,1553,Anomaly
14351,1379,4,2,86,1,1668,155,228,0,1310,832,0,152,141,0,0,0,5,5,1207,Anomaly
14352,1193,994,2,149,1,1348,127,10,0,1401,771,0,124,113,0,0,0,3,3,1257,Anomaly
14353,1377,3,2,54,1,1795,159,0,0,1297,840,0,156,145,0,0,89,0,13,1371,Anomaly
14354,374,446,924,78,1,1453,149,256,245,1499,578,419,76,58,70,67,0,12,5,1214,Normal
14355,1848,452,1655,19,2,2097,20,5,0,1761,334,446,15,5,15,15,0,2,1,1560,Anomaly
14356,374,446,924,78,1,1497,459,0,0,1103,863,1138,336,62,0,0,193,0,18,1256,Normal
14357,17,446,1366,32,2,1683,75,6,0,1551,578,0,72,62,0,0,0,1,1,1386,Anomaly
14358,1794,452,1583,25,2,1857,6,11,0,1956,109,0,2,2,4,2,0,4,1,1575,Anomaly
14359,1476,184,593,34,1,165,771,0,0,582,1472,0,724,713,0,0,542,0,6,594,Anomaly
14360,1617,452,1121,3,1,529,144,0,0,1343,813,0,141,130,0,0,74,0,10,1394,Anomaly
14361,374,446,924,78,1,1404,328,256,168,1372,620,591,114,61,256,108,0,22,5,986,Normal
14362,1379,4,2,86,1,1621,123,129,0,1413,758,0,120,109,0,0,0,5,5,1263,Anomaly
14363,1615,452,1068,4,1,769,158,0,0,1301,837,0,155,144,0,0,88,0,10,1373,Anomaly
14364,383,449,1255,27,1,1090,75,0,0,1551,578,0,72,62,0,0,9,0,10,1539,Anomaly
14365,1634,452,1233,25,2,1820,50,11,0,1636,440,714,45,4,46,44,0,2,1,1505,Anomaly
14366,175,107,578,5,1,2242,947,0,0,389,1650,0,901,886,0,0,720,0,7,413,Anomaly
14367,331,446,1366,32,2,1925,147,263,233,1502,572,160,72,60,74,71,0,2,1,1216,Anomaly
14368,1514,242,553,34,1,187,885,0,0,451,1591,0,841,829,0,0,658,0,6,474,Anomaly
14369,1822,452,1613,25,2,1863,1,11,0,2012,43,0,1,1,0,0,0,1,1,1580,Anomaly
14370,435,446,1233,25,2,1848,18,11,0,1830,259,280,8,3,10,7,0,4,1,1562,Anomaly
14371,924,731,790,5,1,2202,859,0,0,482,1564,0,814,803,0,0,632,0,7,501,Anomaly
14372,652,446,1664,30,2,1856,122,11,0,1869,168,498,61,0,115,60,0,43,1,1265,Anomaly
14373,1377,3,2,54,1,2091,236,265,0,1137,956,0,232,221,0,0,0,5,5,1081,Anomaly
14374,1377,3,2,54,1,1820,179,265,0,1244,876,0,176,165,0,0,0,5,5,1164,Anomaly
14375,411,449,1354,27,1,643,72,0,0,1558,558,0,69,59,0,0,6,0,10,1542,Anomaly
14376,2049,452,1164,4,1,774,77,0,0,1546,587,0,74,64,0,0,11,0,10,1537,Anomaly
14377,70,452,1265,4,1,73,114,0,0,1448,734,0,111,100,0,0,44,0,10,1471,Anomaly
14378,1275,450,605,4,1,2151,195,14,0,1205,901,0,192,181,0,0,0,3,3,1138,Anomaly
14379,320,446,1042,17,1,606,145,0,0,1505,566,0,70,60,0,0,7,0,9,1509,Anomaly
14380,1382,452,1422,4,1,1634,115,0,0,1444,737,0,112,101,0,0,45,0,10,1468,Anomaly
14381,382,449,1254,27,1,923,158,0,0,1482,597,462,82,61,0,0,19,0,15,1494,Anomaly
14382,374,446,924,78,1,1585,432,256,217,1134,839,1031,275,61,319,250,0,17,5,891,Normal
14383,411,449,1354,27,1,667,74,0,0,1554,572,0,71,61,0,0,8,0,10,1540,Anomaly
14384,1632,452,1231,25,2,1824,15,11,0,1850,222,99,6,4,9,5,0,4,1,1565,Anomaly
14385,298,376,435,5,1,2240,1014,0,0,324,1718,0,977,952,0,0,792,0,7,345,Anomaly
14386,1747,452,1534,25,2,1847,5,11,0,1895,222,0,5,5,0,0,0,1,1,1576,Anomaly
14387,1918,452,1025,4,1,1446,444,0,0,1003,971,1185,381,61,73,70,0,6,3,882,Normal
14388,1566,347,104,34,1,169,547,0,0,813,1224,0,498,492,0,0,319,0,6,818,Anomaly
14389,204,161,235,5,1,2241,1218,0,0,250,1651,1040,910,874,0,0,727,0,11,267,Anomaly
14390,430,446,1228,25,2,1837,196,11,0,1640,399,549,50,2,187,49,0,16,1,1136,Anomaly
14391,331,446,1366,32,2,1930,120,263,0,1422,751,0,117,106,0,0,0,1,1,1269,Anomaly
14392,330,446,926,32,2,2106,238,263,0,1135,959,0,234,223,0,0,0,1,1,1078,Anomaly
14393,374,446,924,78,1,1521,477,0,0,884,1148,0,431,402,0,0,255,0,10,1042,Normal
14394,398,449,1289,27,1,2295,146,0,0,1504,569,44,71,60,72,69,0,12,5,1218,Anomaly
14395,1730,452,1516,25,2,1844,47,11,0,1856,189,279,10,2,38,10,0,17,1,1517,Anomaly
14396,1881,452,1350,4,1,77,109,267,0,1470,717,0,106,95,0,0,0,3,3,1285,Anomaly
